site_key,lat,lon,number_of_connections,total_power_kw
hash::b72031ed899a11d7,41.221527,1.676415,10,
hash::de7865ebf7fe80b9,41.221714,1.675633,10,
hash::087cebbd635e7147,39.584785,2.618857,3,
hash::a6abff4a7a702128,39.57511,2.677295,2,
hash::8a06463c7c9cdbb5,38.99632,-1.867301,4,
hash::5f7156ab368e967e,41.401306,2.13352,32,
hash::7e86886e9d5c595a,38.667793,-0.9054229,6,
hash::3e1652acc0bb72a7,41.617695,0.681383,4,
hash::4ebd1c6757f326b9,40.27484,-3.729059,6,
hash::d0f3ce2bd25f7248,43.53812,-7.02338,1,
hash::779f1d9ea89329ae,42.26577,2.970576,2,
hash::b5ad53e05e740984,41.409103,2.21935,4,
hash::a74c398deadbd7f4,39.974857,-3.420223,4,
hash::96a96c3f93fbbdc5,41.389957,2.128359,28,
hash::5cf04317ce70e7fb,39.520065,-0.4648493,1,
hash::d2eecdf95bb63e05,41.409874,2.203166,10,
hash::d68bf7c51da5870f,41.360355,2.13812,3,
hash::986b1bd4bfe841f8,41.41505,1.650047,3,
hash::76826a9f7fe8c1e4,42.38491,1.891589,3,
hash::6afeea67f6aa5109,41.38727,2.171609,2,
hash::4f7468d241dbb6c7,41.93097,2.812702,2,
hash::5739ff6b3d59f643,38.17748,-1.123824,4,
hash::fb752abd9820bef9,38.179516,-1.124913,4,
hash::8de656c69c16c1a4,38.185863,-1.1293,4,
hash::5d11aa73abdc0783,38.17854,-1.125595,4,
hash::f4598fa9c9c8e35e,38.15105,-1.1241158,4,
hash::ded710bceb8a85b8,41.723476,1.821824,2,
hash::6885e48771f0dea7,41.72305,1.82836,2,
hash::269fc037474d378c,40.45665,-3.878065,6,
hash::d6dad934062d9e4d,39.596878,2.642272,4,
hash::0a2e5b605cbab615,42.76217,-3.29739,3,
hash::7c42598214b29f9c,36.5806,-4.595466,18,
hash::974d531375012ee2,40.30159,-3.831542,11,
hash::2c9198553cf32d5d,40.273643,-3.754093,4,
hash::fa318aa120ebff87,40.29777,-3.820941,8,
hash::924b6a3fe2aa013d,40.60678,-6.824496,24,
hash::6de5c2d682c006ab,43.55305,-5.932219,3,
hash::da98e3766ac249cb,28.462624,-14.03927,2,
hash::899785c99c1f1070,28.393726,-14.072235,2,
hash::c51b8d28817dcac5,28.399738,-13.863417,2,
hash::651c7e5c62a4485a,28.166174,-14.224907,2,
hash::301c258a573a5a55,28.216898,-14.019992,3,
hash::727420f2e03816d4,28.185497,-14.152156,3,
hash::8074a1ea1911483c,28.678888,-13.937722,2,
hash::0abad9b922da8dd8,28.74182,-13.866332,2,
hash::c40df98beba31ef0,28.610495,-13.928289,2,
hash::c2036ebdf68b71e7,28.507444,-13.869931,2,
hash::3eb5f141c02b3046,28.495567,-13.861987,2,
hash::488b07486a69cac9,28.051905,-14.35211,2,
hash::65f60627159d70e0,28.350765,-14.106663,2,
hash::f9fe857220e53a1d,41.38147,2.129431,2,
hash::3ce2e1ecd755d365,41.82515,-7.425074,3,
hash::455ac8641709b6f2,41.907253,2.77326,1,
hash::a81c8ce5c20871b7,41.90578,2.771696,1,
hash::f5a6468a68794a55,42.405586,2.874348,1,
hash::c602fdde91d34fcb,39.86565,-0.120866,6,
hash::45a262e0e2058aae,39.864098,-0.12358,6,
hash::3f352cda209ddf6f,37.196407,-5.911263,4,
hash::3d7c0b72dac46dd7,43.43266,-4.858186,2,
hash::773d8e907bef8122,38.79001,0.063078,1,
hash::d33b7336288d3b25,38.791656,0.063435,6,
hash::031907ff3defe9f1,40.172264,-3.292031,2,
hash::1fa64381fa86ba9f,39.45802,-0.36179,4,
hash::243bd97c4a426e88,39.46331,-0.38272,7,
hash::9990ae4d70669705,39.48999,-0.38302,5,
hash::dcd4c0bb5d6a1fe3,39.715355,2.9108741,2,
hash::17e8aca34415c659,39.594334,2.6546504,3,
hash::1fc75df60d2fc878,39.584442,2.6715586,3,
hash::5d509482678fcc75,28.064566,-15.463334,2,
hash::ba1e4af3ce9a3d3b,27.912611,-15.541707,4,
hash::edc3dfe4539d804e,28.126122,-15.437885,5,
hash::7a0ab472ce54612e,28.053938,-14.322915,3,
hash::e7db31d3cae2f576,28.101904,-15.443003,38,
hash::05ba236dbf60bccc,28.134075,-15.441055,2,
hash::5ba829a775662a01,28.09415,-15.415985,2,
hash::c1d734b6c2d07a15,28.01446,-15.38991,12,
hash::662ef7d4a35e6b0f,28.858171,-13.812842,6,
hash::f11ec92563b7fc20,41.82222,0.805994,1,
hash::5191b1d9712a072a,43.04624,-2.1991107,2,
hash::bc40b671a5608e96,42.324493,1.96012,4,
hash::e7cc4e5204f41885,41.676785,2.773502,6,
hash::621f1823efb9f86e,41.679405,2.773933,4,
hash::d760e2ecd9060fea,41.677975,2.773378,3,
hash::a6c8f6e0b677f532,41.67664,2.772832,6,
hash::178da553f464f156,42.313435,2.368954,2,
hash::ad6d1fbd0fb79020,41.816097,3.068014,2,
hash::b0f8ba892e35529a,42.243862,3.128865,6,
hash::81f2e58fd3723896,42.24481,3.125978,2,
hash::6ff3e797c49e50ad,42.362133,1.872652,6,
hash::56ecbbfe131de19d,42.268536,2.999237,3,
hash::d50712314992abbf,41.81647,3.0552,3,
hash::1f66ff63fcaa50e3,41.96509,2.808616,3,
hash::f99b57e0561cb44c,41.9596,2.805762,4,
hash::e10a8374cfc4b4ed,42.014416,3.139234,8,
hash::270bd7ca68ee5f97,42.40247,2.87942,3,
hash::5bf2d2c4faa9c321,41.96762,3.161718,2,
hash::a309008bc180ae08,42.31942,2.930903,2,
hash::4b5439bd862068e5,42.35181,2.165874,10,
hash::e683a7fbaea9e077,42.308956,2.171529,6,
hash::6a73761ffd690c4e,41.96719,2.787213,4,
hash::b0d18fcca92b00e1,42.152252,2.839095,2,
hash::871511cea1191a65,43.350662,-8.453318,2,
hash::5c6d19d5549a7ba3,43.34196,-3.058567,2,
hash::6b86a48bd4bc9778,40.265728,-3.738497,2,
hash::7387247930fb1cef,43.2036,-2.253,3,
hash::9f04d6e3ae8ff4db,43.20374,-2.254008,2,
hash::8f4a7664751217af,42.820835,-1.5757354,2,
hash::292b7ce080e2fb0a,36.58625,-6.260517,4,
hash::509b4d19c7ee8b81,41.132957,1.1816158,4,
hash::c4902fa869f04121,36.735996,-3.688359,4,
hash::6e5c4d46084f6915,37.348305,-3.164994,2,
hash::423f23e56ad622d6,37.50821,-2.73867,6,
hash::331e0662bc0afba4,37.31801,-3.32401,3,
hash::7d70950de4cc8dbd,37.31801,-3.32401,3,
hash::04f7518cce621f47,37.215015,-3.619578,4,
hash::97baf7303849ec6b,37.18754,-3.60905,2,
hash::9a06d21b1583cef4,37.30947,-3.145801,6,
hash::2434fdb4f946a7a6,37.80401,-2.54443,5,
hash::6125c08af8e6fd46,37.170933,-4.153749,4,
hash::94e167605e5680ef,37.16334,-4.13142,5,
hash::99724f00623017ce,37.21175,-3.619604,3,
hash::a898f7bba7df337b,40.57081,-3.24951,2,
hash::1f370acb426af26d,40.5858,-1.79015,2,
hash::d0d6376588db2e61,40.630894,-3.237297,3,
hash::690ae3f50c002678,40.631405,-3.150806,6,
hash::6aab4bf70e167986,40.621197,-3.164314,6,
hash::8a87d8fb013bc02b,40.63578,-3.190068,3,
hash::5587d209c2fdb7bf,40.636135,-3.189736,3,
hash::5272133fba696e61,40.644882,-3.156205,2,
hash::015596fc2638a987,41.06853,-2.63869,8,
hash::4b131292a11c590f,40.844917,-3.464613,2,
hash::85b1d4deb5964944,40.789047,-3.498464,2,
hash::c71de3ae0e80353a,42.854176,-2.7107935,2,
hash::d8b324fccfca74b0,40.191887,-6.165272,2,
hash::d329be7b6a8d272b,39.46594,3.13692,2,
hash::e48877099bf699b3,39.46594,3.13692,2,
hash::80e4a1f98daf1732,43.404575,-3.835361,2,
hash::230ccfd29f4cb849,41.90677,2.773299,2,
hash::0670b5a1b7096069,43.41575,-5.797037,3,
hash::b735fe6d3f781ede,43.35925,-3.924742,2,
hash::75908f6582bac1e5,41.05129,0.436174,3,
hash::6a38e90dd6fdc303,41.05751,0.44118,3,
hash::b86cc70ce492c7f9,28.063173,-16.722456,6,
hash::d7368fa7dd975cff,41.69448,-3.684933,4,
hash::495b174bc33d5ab6,41.42367,2.179258,2,
hash::08480517bcbe2b65,40.481606,-3.395491,4,
hash::983afcf07a697859,38.77853,0.086139,3,
hash::195128355aad6f04,41.737366,1.839273,2,
hash::6cd1e3ac3fc5bfb5,42.039196,-1.588469,2,
hash::fa67e76625734458,40.03435,-3.581516,2,
hash::1993aa8f24ae40ac,40.239777,-3.690338,2,
hash::22e6a5a156e6a16a,37.28863,-5.50505,3,
hash::7e0c096bd21e7352,36.99913,-3.577,3,
hash::f16e9aacecb5a114,43.50831,-5.68928,2,
hash::4063adad2dcc2267,43.38168,-5.700237,2,
hash::3e14b97aa5f2a79d,42.434155,-8.807062,3,
hash::1a7309af017bcf1c,37.45534,-6.05513,3,
hash::e4324f5c6cefb090,41.69429,2.281949,5,
hash::2745624b357d84d7,37.367355,-5.979251,2,
hash::cd87ea466c39c9cd,40.45224,-3.6939018,6,
hash::3cb6cebf35398d4b,39.577858,2.6776664,2,
hash::a50d44909b12cdc5,39.577858,2.6777015,2,
hash::2ce9b168ddbeb792,41.616524,2.660381,2,
hash::b8cfa69a10cd73cb,40.289993,-3.695315,16,
hash::8f98ec24970de39d,40.295864,-3.745295,4,
hash::7f1ee801684e804e,43.538204,-5.704168,2,
hash::422e8b20e7647b8b,41.89873,2.770511,2,
hash::08e273cb7ebbb679,41.998302,2.817128,8,
hash::1da3903d92d99bbe,42.03408,1.8814,2,
hash::5a3af472def72f10,37.382378,-5.965501,2,
hash::1013214fdd0942c5,38.059143,-1.210108,2,
hash::e70abc83c34f97c9,28.038612,-16.68015,6,
hash::a2e9f17c3a4fef29,40.517986,-3.659475,12,
hash::43c9dafd37d9aa1a,41.227116,1.782161,6,
hash::61d1cec3db9610a0,41.29213,-4.3002553,4,
hash::d8d5cc20d74e33e4,39.517178,-1.674506,2,
hash::4a18660579db8f37,39.674812,-0.212935,4,
hash::bfa7712c1fa877b7,40.421795,-3.7092793,2,
hash::4895fa383f814bf4,37.18115,-3.927585,20,
hash::8506b83cac1e7a0e,37.143806,-3.605513,8,
hash::f3834c206eea5ca9,37.60438,-0.80296,2,
hash::068397c596731970,37.607613,-0.803816,1,
hash::0a4f91ce53ab9895,40.592396,-3.953515,8,
hash::1c16f186af0c515f,39.602844,2.6552916,2,
hash::50d0b1b2169d6477,41.403248,2.152312,28,
hash::a83a82321fddb2e0,38.96164,-0.148179,4,
hash::78e4497a8817a352,42.230682,1.87782,2,
hash::f850a1714dba0f4a,42.231926,1.881454,2,
hash::86decb5bea6ce2d1,38.142612,-3.722908,20,
hash::fefecdccbe118515,41.783764,1.28736,3,
hash::8fc8ab09b17bc85b,37.23318,-6.512055,6,
hash::741991104438e063,37.22025,-7.397397,3,
hash::b35f97b306fd08c9,37.2719,-6.921958,2,
hash::32ae783408374e30,37.306282,-6.873187,3,
hash::6150538795582771,37.30626,-6.87324,2,
hash::f549c626f8b618cb,37.2726,-6.91441,3,
hash::ec8d8ae6e2dbc2bd,40.655552,-4.690103,3,
hash::7ab5fc935b35640b,37.26511,-6.92297,3,
hash::2aac8f8b549caa98,37.36031,-6.54288,2,
hash::68aa12031ee76263,37.9042,-6.2211,7,
hash::1f2b35e99d9d3b8e,41.387672,2.173249,2,
hash::85035cba42cc8d09,41.391056,2.168214,2,
hash::ce0bbad2e15f9cc1,40.27024,-5.865605,2,
hash::cbde1a43c500e7c3,40.474403,-3.676048,1,
hash::673feb0a8228d052,43.529938,-5.649182,2,
hash::84e2f10d81fff623,40.38655,-3.61792,16,
hash::f7bba6f58aecf729,40.98882,0.913775,2,
hash::2a2cf914e0889d3a,39.555553,2.6215966,2,
hash::aed3a5e0791bb623,41.052532,-0.1533179,2,
hash::166b511c9610a3e3,43.115295,-4.7296643,2,
hash::f7546ee266618580,42.40625,-8.852848,2,
hash::01c1583e56b11605,42.139175,-0.4130737,2,
hash::55bec0e67c8c09d8,39.80325,3.1167643,4,
hash::2321592f7aca709d,39.91074,3.0975506,4,
hash::a8deaffb09406121,42.487892,-8.857934,1,
hash::a9565b44b482f318,42.0249,0.053188,6,
hash::6515c0e5db82f42a,42.034687,0.127809,2,
hash::af8b8001ed3142df,42.60181,0.521946,3,
hash::0df02b6381a41b4d,42.60296,0.52277,2,
hash::07462790c6950d71,42.434525,0.086841,5,
hash::7db5b990f66725c1,41.917004,0.185654,2,
hash::56c7da174fafb429,42.226482,-0.581902,5,
hash::04a5ad33b18c2f84,42.7718,-0.3331,1,
hash::1143a925cfcacc8f,42.772995,-0.360826,6,
hash::c43a076787d22502,42.678593,-0.532819,2,
hash::4d6f698cab6e2321,42.678192,-0.537995,5,
hash::d4516ecc670d346f,37.39761,-4.765174,2,
hash::4ae808c894fc9d50,40.640602,-4.007598,2,
hash::cd9d6da8267d2412,40.538097,-3.623245,2,
hash::0318968f53a6173a,40.353935,-3.549749,2,
hash::78d410a93d4419de,40.265152,-5.917074,2,
hash::55aafde19df8531a,39.546604,-6.411614,2,
hash::3d7079ed6ee28acd,39.546604,-6.411614,2,
hash::9b329f1377a76e4b,37.39169,-6.010275,2,
hash::b125f115a6a67516,37.39178,-6.010365,2,
hash::d6d6340f233cf760,37.391598,-6.010185,2,
hash::644304f4a06a02c8,41.662754,1.132788,2,
hash::b98a9dc63bd022ac,42.01191,-4.519341,2,
hash::b55eaa2b718a4446,37.67348,-4.559241,2,
hash::d806bce593f696bb,43.28093,-2.016428,2,
hash::19408a314d7cde4d,37.67348,-4.559241,2,
hash::8a18e06319e950ab,36.976307,-5.948944,2,
hash::b8ec9df144ecbe7a,40.3786,-3.6143,2,
hash::029445c3113da732,39.027493,-5.761394,2,
hash::d95d047ad2171b7d,40.37865,-3.614332,2,
hash::8f5a38e3f4c15f5f,43.34722,-8.419643,2,
hash::820935add17d1016,40.455334,-3.873912,2,
hash::d95501a2925c5280,39.027462,-5.761374,2,
hash::7b826674b377fa45,40.34083,-3.7376,2,
hash::961d437c189fb6c9,42.910057,-8.492398,2,
hash::efda3f0d4137bb62,40.34083,-3.737672,2,
hash::34ee72fa07a35fa4,40.45531,-3.873977,2,
hash::cdb21e3bbc0462ef,41.70074,2.839628,2,
hash::7b402f0bd36f7f93,41.316444,2.070028,2,
hash::2b9919494def12f7,40.32005,-3.87555,2,
hash::fde7855247da3ba7,41.70074,2.839628,2,
hash::3be1e55903a43d5a,39.872612,-4.040235,2,
hash::f1c4bd5b9cc1007d,41.316444,2.070028,2,
hash::7227c05f714b9ab1,41.634827,-0.990519,2,
hash::6b3d5472faac9e61,41.666157,1.210056,2,
hash::e5dbc3fd341b1188,41.666103,1.210087,2,
hash::aa72d2083b86adb2,41.63496,-0.990623,2,
hash::57e888f921ddaf0a,40.440674,-3.53759,2,
hash::d23dc87cf4ff993f,40.440674,-3.53759,2,
hash::3c36303d14ae6042,41.99513,2.238149,2,
hash::29109749b396a3e2,37.57272,-1.26884,2,
hash::acf5a9664983e46e,43.467102,-3.834137,2,
hash::595fac3dc463b7fe,38.534702,-0.169479,2,
hash::5632ed45f936504f,40.440674,-3.53759,1,
hash::af85ae7ea15642c9,40.297028,-3.692278,1,
hash::ce19f945e4fd57ae,39.581722,2.678806,1,
hash::76f63cffa6ec7375,40.45885,0.407149,1,
hash::8cefb31b4dacb6e9,40.297028,-3.692278,1,
hash::a0232c7bcbdc8e2e,43.36564,-8.418917,1,
hash::2f2b6d49a3a2abb5,28.2152,-14.02186,1,
hash::8d8eb28a6a1ba3d9,41.627865,0.6241336,2,
hash::f1cb48c234e0f6fc,40.93761,-4.110855,1,
hash::c68ac75e461e8140,40.458855,0.407149,1,
hash::2f101d36986ce0ae,42.45592,-2.407777,2,
hash::8d189c5286c2779e,41.405895,2.2013867,2,
hash::3cd19d135f0846ff,40.691223,0.579335,2,
hash::7d26d84882b376c8,41.666195,1.21003,2,
hash::b951053112137b5b,39.63188,2.733879,2,
hash::2f5743cf3f832569,41.63484,-0.990468,2,
hash::6272e4ef10a534ee,39.63182,2.733847,2,
hash::c786ba30b966d800,42.07598,-1.643057,2,
hash::3a2cd398c9c26f64,41.2708,1.98106,2,
hash::6271b254d03a72a3,28.10544,-15.440838,2,
hash::058ad1fda6ff2f90,42.07598,-1.643,2,
hash::543c20679c685dd4,42.80685,-1.67679,1,
hash::e6959bda0f55da5b,42.80685,-1.67679,1,
hash::a704b3d022332ce6,42.852737,-2.710092,1,
hash::e88c46d585075841,40.432934,-3.633964,1,
hash::4e1d57c8cc3de49d,42.852737,-2.710092,1,
hash::23e8dd71aa844477,40.4021,-3.676106,1,
hash::f47e17400f39c943,40.067764,-2.13503,2,
hash::ddba02c86445ae88,42.820545,-1.655826,1,
hash::5586dee1c106d7fd,42.820545,-1.655826,1,
hash::acb6269aa859040a,40.64373,-4.038636,3,
hash::adb9815489d389c6,40.642387,-4.039017,3,
hash::4de54d92882de054,41.862354,3.133524,2,
hash::d4b301447634f6da,41.678894,2.772997,2,
hash::b25d8c0a3071f426,42.19335,2.504356,2,
hash::aa569990f1c3d20c,42.73453,-1.633457,1,
hash::38b5397ca0074f04,41.488125,-1.379997,2,
hash::d808c4c4925a4460,38.496284,-1.63704,4,
hash::a215f25c1c8e50a8,43.550434,-5.927392,1,
hash::bb2ba990407a2ee0,40.431053,-3.6326652,8,
hash::544a4c652de66913,43.276432,-1.987754,8,
hash::8cda741ad8eca939,39.52922,-0.441728,4,
hash::020effa6ac1f70a2,43.296825,-2.98691,6,
hash::9c1b0f35b2fd8f14,38.580605,-0.106704,2,
hash::d368c847101f8954,38.382263,-0.760926,3,
hash::61ed82265c07238c,37.83232,-0.792689,2,
hash::4c22684c0b19fa48,41.548492,-3.654598,1,
hash::aed051b1dff647d1,27.760836,-15.593546,8,
hash::cc870cf7b9a1c96a,41.39972,2.124675,6,
hash::cefc23eb8683ec31,40.956844,0.315549,3,
hash::7215f14f4abdf762,42.0695,-3.4271,2,
hash::ee441fee65b0eac0,40.37491,-3.699223,27,
hash::11fe1d6a72c75e21,40.219112,-3.783749,24,
hash::ec55293f9df12b01,40.418224,-3.532738,24,
hash::dfcbf27ab3a160a3,40.05611,-3.611288,14,
hash::2cdae9f7dc5417fd,37.31864,-5.968507,2,
hash::4b871f1e81ef68e1,37.31864,-5.968507,2,
hash::e765de82a04627c8,38.83793,0.092768,2,
hash::e0f6787f124c6fed,40.002018,-0.040681,28,
hash::75427538fc531e39,39.46966,-0.408785,14,
hash::9918153ea9ac536f,43.43485,-3.916379,4,
hash::61e0ed63b1c9d25f,39.98479,-0.047187,4,
hash::6ac04fc8cc852967,37.192932,-3.606002,10,
hash::2713deb981ecd8c0,40.962757,-5.675746,14,
hash::d697e0e7d3e4156f,40.29661,-3.45738,14,
hash::d6f192a722454443,43.55,-5.701311,2,
hash::d9b58284b68b0ab5,41.3828,2.19435,26,
hash::99cdaadd5fe88315,41.009315,0.912715,3,
hash::4596b791332df271,40.999863,0.916836,3,
hash::b344f289cc098e76,41.02096,0.83128,2,
hash::045c5e7959882013,43.553585,-5.884459,1,
hash::1abe07fc47d59226,40.78518,-1.347556,4,
hash::b9bbb20deaa887b0,41.031166,-2.528108,4,
hash::b16565556d93a1f0,42.460407,-2.405856,4,
hash::09db895057edd6ea,40.18634,-6.006636,5,
hash::86c7ffef955a310a,41.544346,0.473808,6,
hash::30141fa2aba6e25d,40.489574,-5.677265,6,
hash::eb80b13a4135b6b3,43.39991,-5.782498,4,
hash::bc09967d60373431,43.374832,-4.500147,4,
hash::13d1d8824249b12e,42.58513,-5.629951,4,
hash::a3c7801beb57e793,41.1892,-2.40141,6,
hash::a2358ade9e5ebbb4,37.36009,-6.19977,12,
hash::644d7074372eefc2,37.1642,-4.168882,10,
hash::5f4d35748b05ab21,37.16558,-4.167924,10,
hash::47e3d5ca786b3edc,38.70991,-6.400214,7,
hash::744946697912e5df,42.73663,-1.632925,4,
hash::ef4403b37da9ee1d,39.71027,3.4584563,4,
hash::147f22f641fd71cb,42.55511,-0.67917,4,
hash::e140a028dde611d8,43.336575,-3.002688,4,
hash::43e741edebff3c5c,43.279194,-2.945953,4,
hash::f287e3dd88008224,42.46672,1.98021,2,
hash::d546538351b4ec5c,37.283684,-7.178576,4,
hash::77ea0c6bbaa00d2f,36.540028,-6.173239,4,
hash::037a34d34eaef20d,37.63237,-0.699701,2,
hash::be63ed12200c41ee,42.332817,-3.561735,4,
hash::dd3190e39f1d41e2,41.827026,3.080445,2,
hash::05bb5637fd64d835,43.380356,-4.554662,1,
hash::6bf144aa4ae1112d,39.978848,-4.268037,4,
hash::f434b5e192379fe7,42.82215,-1.57922,2,
hash::64d8e95dde41a242,41.83176,-1.523313,4,
hash::d1ebf94ae20063f2,42.380978,-3.584118,14,
hash::7290178b7f9561e8,40.664127,-4.669255,3,
hash::2023714ff169749c,42.613552,-1.277457,10,
hash::4ed83805034d87ac,39.48489,-2.15628,6,
hash::6cf8b493cc729a62,41.55242,2.0081496,4,
hash::fbb25966a984e266,36.50751,-4.903371,6,
hash::324d2de93de180a0,41.897316,2.776284,2,
hash::c4222f1bc23f6fc1,41.62408,-1.011695,4,
hash::f46c7b2f43444e44,36.40881,-5.186244,4,
hash::4c2805b57e970c1d,40.43941,-3.631911,6,
hash::5398a34d57f68d7f,40.95146,-5.6535707,4,
hash::7ce3b3864370c091,40.426174,-3.689338,2,
hash::b2c110673693c8cb,37.03399,-4.56192,2,
hash::ea5181e7e1d42253,40.024387,-2.95062,4,
hash::e0ffbec4e02a9672,39.202175,-2.148308,4,
hash::3caefbc3c45e1370,43.31192,-8.2898,2,
hash::43ca319854fee6a2,40.96091,-4.10087,4,
hash::5ee29158245f7b21,39.91604,4.036754,6,
hash::2cdaafbf8934fdaf,43.26804,-2.928,2,
hash::1815d6e6f57e7a14,37.383568,-5.974808,2,
hash::136499e30670f150,42.215363,-8.741105,2,
hash::b8800c3f6ac6dc4d,41.65511,-0.887546,1,
hash::c7d48393e7c7bdbb,41.4864,2.050093,4,
hash::8fe5a1ef85883b33,38.264,-0.6926,3,
hash::181e68b68a7fb323,40.271664,-3.818898,6,
hash::9bceaa1a7ab97d57,41.346214,2.108574,5,
hash::90f4d2f99574395e,40.438873,-3.691596,2,
hash::478c0a75197bd1f8,40.50056,-3.33715,6,
hash::f7a2b870bf5782d0,40.33443,-3.854274,3,
hash::d4fac854ecfc5495,41.281475,1.985974,8,
hash::adfb766cc8f5c779,36.672073,-6.152579,5,
hash::a20a9091fcab6f76,42.257084,2.963613,3,
hash::d8e3ade258c0013d,40.447613,-3.551043,6,
hash::26d894b265e27d82,39.462826,-0.726079,6,
hash::2384e3f06b63e585,41.559,-4.870671,4,
hash::d2ae4e5e52f25dc5,37.161804,-3.507243,4,
hash::7fc2eed321dacb85,38.27035,-3.610288,2,
hash::b1df50f2e98a7950,43.46361,-3.82199,4,
hash::896a7c00b3d23650,39.16399,-3.859545,4,
hash::bf0134f038bbe2a7,43.677193,-7.613806,4,
hash::996d1ec739619f42,40.02414,-6.595197,2,
hash::ea9ddfd4dbdbe978,43.384167,-5.182908,4,
hash::b1763c3570b65a0b,40.314114,-3.691478,7,
hash::423325afa279ddfd,42.35534,-7.88348,3,
hash::054f951be2bf2604,36.74312,-5.16662,2,
hash::b8b1881574f598d9,39.59617,-2.280002,8,
hash::f9d58cc367c6e8dc,42.061142,-6.642669,8,
hash::a264689a9e4cee97,36.1102,-5.824447,2,
hash::9f0f9ad49e82e0bf,43.267498,-2.941832,2,
hash::d4467af7d244b393,39.93749,3.962374,2,
hash::148a64ea4b604ce8,40.461452,-3.692468,12,
hash::0ab37da01f8e3154,36.626156,-4.49326,2,
hash::584d53d47ba4e355,36.62593,-4.494424,2,
hash::166aac31add244f0,41.65148,-0.885972,2,
hash::11753ff08e937f89,38.99229,1.569429,4,
hash::3e7f2391a8bc7afb,40.42729,-3.714175,1,
hash::975f8619d4d9be2e,41.23674,1.823386,6,
hash::6885fd6e9c4e06e7,36.63183,-4.490428,2,
hash::f4181b7dad43e662,39.49456,-0.401345,2,
hash::5cb8498dfd8ec508,38.558178,-0.147901,2,
hash::2bf2f08fe882b341,43.43463,-4.82446,4,
hash::d861f7aa1e05ddc0,40.21714,0.188568,4,
hash::8e350f5a02c8462b,41.18812,-3.583655,7,
hash::bbca37c59033ea79,36.60218,-6.2249603,2,
hash::448a62d507f33bac,43.422073,-4.756316,2,
hash::32c5886e22a88ee2,41.777054,3.027616,2,
hash::d3b837418f4387d2,40.3511,-3.846266,2,
hash::771ed28bd34c61e6,36.6917,-6.132894,1,
hash::2d051638a29b337f,41.399097,2.189879,2,
hash::d88c470bb3297806,41.381626,2.126992,2,
hash::0bdfb5039518c4ba,43.27054,-2.942303,2,
hash::75b496488943718b,42.843384,-2.676696,2,
hash::ca0a750994771443,43.46546,-3.798759,2,
hash::e2a4920c590747b6,39.463135,-0.343238,2,
hash::d1c2181dc6d8e8ee,41.657055,-4.736955,2,
hash::7e87f00b7b7ecd3e,41.657764,-0.881977,2,
hash::1ed5205d63d29bdc,41.162216,1.113856,1,
hash::98b5b6d6e182bd81,41.38876,2.136247,3,
hash::69f3fc8970189ea5,41.38949,2.166018,2,
hash::253a59df26d468f0,41.39191,2.17786,1,
hash::0c607bc05f1d194b,40.438755,-3.695267,2,
hash::91cdf83f543a0e44,40.42623,-3.688834,4,
hash::fea1ad1d5c248b30,40.45829,-3.68617,3,
hash::ad7c0ed5cfc06a4b,42.338604,-3.703842,2,
hash::04284763ffbe8b71,40.961124,-5.664349,2,
hash::e4befe400282909e,43.31283,-2.007033,2,
hash::59c627a72c296042,42.88954,-8.543329,4,
hash::63648f6b8e8af7f9,42.23739,-8.718466,2,
hash::2cf22242b7ea3994,43.264847,-2.944242,2,
hash::8b6df63f44b9bf6e,43.5405,-5.643106,2,
hash::e53ab944ee158604,43.33105,-2.9967,2,
hash::329ca0cdc7742370,40.49825,-3.664563,7,
hash::3b173e3f24465866,42.465836,-2.452909,2,
hash::f24ee413f9ed4934,40.4359,-3.681733,1,
hash::987cfb24672615e6,40.451115,-3.594711,2,
hash::ccbe379bdcf41005,40.427296,-3.685002,1,
hash::010952d640189220,40.455894,-3.682098,1,
hash::0f4bc23c0d47477b,40.43688,-3.67886,2,
hash::47f311289bf26c3f,40.399155,-3.669895,2,
hash::de54f752f84d0f25,40.43904,-3.692933,2,
hash::c9fa3ee9a2100811,36.718533,-4.426435,4,
hash::1f6e80ed5a400106,42.81179,-1.663599,3,
hash::6269f6037a4c416c,40.406345,-3.721824,4,
hash::bd6251656ce0bce4,41.385384,2.137515,2,
hash::56b28ef244cbebf4,41.649822,-0.895417,1,
hash::6e7176ed4a90b7a3,39.455803,-0.357268,2,
hash::e588c02d442158e5,41.65771,-4.741015,2,
hash::aff0560c6b0aa950,43.355515,-4.112311,6,
hash::205bb730c6bdd17f,42.67936,-8.175402,4,
hash::4675e27e97bb0ae0,43.378704,-3.837359,2,
hash::a7b4e780966e901a,42.919125,-1.831256,4,
hash::d67954227b1f6418,37.617413,-0.955313,4,
hash::d7d69ef4a219f6a6,36.73069,-4.549399,6,
hash::acb2e2b3325f2250,40.26389,-3.692191,4,
hash::a9ad94e453f3bbf1,43.35543,-4.09482,5,
hash::eda675d671bdf1d7,42.884346,-8.512924,9,
hash::091515903e3acde4,43.363907,-5.842964,1,
hash::fd174cd4ca28d1a8,39.07741,-5.575436,4,
hash::5ceba1eb4008ba26,43.38934,-6.009545,3,
hash::82e8b3e3bcf0a50b,41.340824,-1.224383,4,
hash::3bbdb6c394f96dfa,43.052654,-7.56441,4,
hash::c8c14ff2863bd834,42.40662,2.880578,2,
hash::5ae5caea40659452,42.916824,-2.03687,4,
